PRODUCT_NAME,DESCRIPTION,DESCRIPTION - Detail 1,DESCRIPTION - Detail 2,DESCRIPTION - Detail 3,STANDARD_COST,LIST_PRICE,QUANTITY,WAREHOUSE_NAME,,ADDRESS,,CITY,STATE,COUNTRY_NAME
Asus VANGUARD B85,"CPU:LGA1150,Form Factor:Micro ATX,RAM Slots:4,Max RAM:32GB",CPU:LGA1150,Form Factor:Micro ATX,RAM Slots:4,258.1,287,49,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Asus VANGUARD B85,"CPU:LGA1150,Form Factor:Micro ATX,RAM Slots:4,Max RAM:32GB",CPU:LGA1150,Form Factor:Micro ATX,RAM Slots:4,258.1,287,36,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Asus VANGUARD B85,"CPU:LGA1150,Form Factor:Micro ATX,RAM Slots:4,Max RAM:32GB",CPU:LGA1150,Form Factor:Micro ATX,RAM Slots:4,258.1,287,23,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
EVGA Z270 Classified K,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:EATX,RAM Slots:4,234.26,283.98,11,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
EVGA Z270 Classified K,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:EATX,RAM Slots:4,234.26,283.98,96,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
EVGA Z270 Classified K,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:EATX,RAM Slots:4,234.26,283.98,50,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
EVGA Z270 Classified K,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:EATX,RAM Slots:4,234.26,283.98,37,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
EVGA Z270 Classified K,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:EATX,RAM Slots:4,234.26,283.98,24,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
EVGA Classified,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,240.62,283.98,11,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
EVGA Classified,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,240.62,283.98,96,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
EVGA Classified,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,240.62,283.98,50,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
EVGA Classified,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,240.62,283.98,37,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
EVGA Classified,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,240.62,283.98,24,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
MSI Z270 XPOWER GAMING TITANIUM,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,RAM Slots:4,212.69,282.98,12,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
MSI Z270 XPOWER GAMING TITANIUM,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,RAM Slots:4,212.69,282.98,97,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
MSI Z270 XPOWER GAMING TITANIUM,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,RAM Slots:4,212.69,282.98,50,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
MSI Z270 XPOWER GAMING TITANIUM,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,RAM Slots:4,212.69,282.98,37,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
MSI Z270 XPOWER GAMING TITANIUM,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",CPU:LGA1151,Form Factor:ATX,RAM Slots:4,212.69,282.98,24,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
ASRock X299 Taichi,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2066,Form Factor:ATX,RAM Slots:8,214.36,282.98,12,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
ASRock X299 Taichi,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2066,Form Factor:ATX,RAM Slots:8,214.36,282.98,97,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
ASRock X299 Taichi,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2066,Form Factor:ATX,RAM Slots:8,214.36,282.98,50,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
ASRock X299 Taichi,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2066,Form Factor:ATX,RAM Slots:8,214.36,282.98,37,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
ASRock X299 Taichi,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2066,Form Factor:ATX,RAM Slots:8,214.36,282.98,24,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
MSI X299 TOMAHAWK ARCTIC,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2066,Form Factor:ATX,RAM Slots:8,223.92,281.98,15,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
MSI X299 TOMAHAWK ARCTIC,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2066,Form Factor:ATX,RAM Slots:8,223.92,281.98,101,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
MSI X299 TOMAHAWK ARCTIC,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2066,Form Factor:ATX,RAM Slots:8,223.92,281.98,54,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
MSI X299 TOMAHAWK ARCTIC,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2066,Form Factor:ATX,RAM Slots:8,223.92,281.98,41,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
MSI X299 TOMAHAWK ARCTIC,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2066,Form Factor:ATX,RAM Slots:8,223.92,281.98,28,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Supermicro X10SAT-O,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",CPU:LGA1150,Form Factor:ATX,RAM Slots:4,207.08,281.97,15,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Supermicro X10SAT-O,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",CPU:LGA1150,Form Factor:ATX,RAM Slots:4,207.08,281.97,101,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Supermicro X10SAT-O,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",CPU:LGA1150,Form Factor:ATX,RAM Slots:4,207.08,281.97,54,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Supermicro X10SAT-O,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",CPU:LGA1150,Form Factor:ATX,RAM Slots:4,207.08,281.97,41,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Supermicro X10SAT-O,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",CPU:LGA1150,Form Factor:ATX,RAM Slots:4,207.08,281.97,28,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Gigabyte X299 AORUS Gaming 3,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2066,Form Factor:ATX,RAM Slots:8,227.48,280.98,15,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Gigabyte X299 AORUS Gaming 3,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2066,Form Factor:ATX,RAM Slots:8,227.48,280.98,101,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Gigabyte X299 AORUS Gaming 3,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2066,Form Factor:ATX,RAM Slots:8,227.48,280.98,54,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Gigabyte X299 AORUS Gaming 3,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2066,Form Factor:ATX,RAM Slots:8,227.48,280.98,41,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Gigabyte X299 AORUS Gaming 3,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",CPU:LGA2066,Form Factor:ATX,RAM Slots:8,227.48,280.98,28,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Western Digital WD2500AAJS,"Series:Caviar Blue,Type:7200RPM,Capacity:250GB,Cache:8MB",Series:Caviar Blue,Type:7200RPM,Capacity:250GB,15.23,16.99,58,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Western Digital WD20EZRZ,"Series:Blue,Type:5400RPM,Capacity:2TB,Cache:64MB",Series:Blue,Type:5400RPM,Capacity:2TB,58.01,67.34,66,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Western Digital WDS256G1X0C,"Series:Black PCIe,Type:SSD,Capacity:256GB,Cache:N/A",Series:Black PCIe,Type:SSD,Capacity:256GB,85.87,109.99,60,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
SanDisk SDSSDHII-480G-G25,"Series:Ultra II,Type:SSD,Capacity:480GB,Cache:N/A",Series:Ultra II,Type:SSD,Capacity:480GB,102.62,141.56,60,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
G.Skill TridentZ RGB,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB,1330.26,1504.99,226,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
G.Skill TridentZ RGB,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB,1330.26,1504.99,176,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
G.Skill TridentZ RGB,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB,1330.26,1504.99,163,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Corsair Dominator Platinum,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:16Module:8x16GBSize:128GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:16Module:8x16GBSize:128GB,1051.97,1449.99,227,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Corsair Dominator Platinum,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:16Module:8x16GBSize:128GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:16Module:8x16GBSize:128GB,1051.97,1449.99,177,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Corsair Dominator Platinum,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:16Module:8x16GBSize:128GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:16Module:8x16GBSize:128GB,1051.97,1449.99,163,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
G.Skill Trident Z,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB,1163.49,1431.99,227,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
G.Skill Trident Z,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB,1163.49,1431.99,177,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
G.Skill Trident Z,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB,1163.49,1431.99,164,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
G.Skill Ripjaws V Series,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB,1139.87,1318.99,244,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
G.Skill Ripjaws V Series,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB,1139.87,1318.99,193,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
G.Skill Ripjaws V Series,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB,1139.87,1318.99,180,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Corsair Dominator Platinum,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,1131.68,1314.99,42,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Corsair Dominator Platinum,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,1131.68,1314.99,118,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Corsair Dominator Platinum,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,1131.68,1314.99,77,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Corsair Dominator Platinum,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,1131.68,1314.99,66,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Corsair Dominator Platinum,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,1131.68,1314.99,54,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Corsair Vengeance LPX,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,912.98,1299.99,43,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Corsair Vengeance LPX,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,912.98,1299.99,118,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Corsair Vengeance LPX,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,912.98,1299.99,78,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Corsair Vengeance LPX,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,912.98,1299.99,66,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Corsair Vengeance LPX,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,912.98,1299.99,54,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Corsair Dominator Platinum,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,1068.66,1264.99,43,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Corsair Dominator Platinum,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,1068.66,1264.99,119,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Corsair Dominator Platinum,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,1068.66,1264.99,78,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Corsair Dominator Platinum,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,1068.66,1264.99,66,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Corsair Dominator Platinum,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,1068.66,1264.99,55,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Corsair Vengeance LPX,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2400,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,1019.51,1199.99,43,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Corsair Vengeance LPX,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2400,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,1019.51,1199.99,119,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Corsair Vengeance LPX,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2400,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,1019.51,1199.99,78,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Corsair Vengeance LPX,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2400,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,1019.51,1199.99,66,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Corsair Vengeance LPX,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2400,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,1019.51,1199.99,55,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Corsair Vengeance LPX,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,867.52,1163.99,187,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Corsair Vengeance LPX,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,867.52,1163.99,169,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Corsair Vengeance LPX,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,867.52,1163.99,219,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Corsair Vengeance LPX,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,867.52,1163.99,275,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
Corsair Vengeance LPX,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,867.52,1163.99,225,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Corsair Vengeance LPX,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,821.91,1099.99,139,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Corsair Vengeance LPX,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,821.91,1099.99,122,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Corsair Vengeance LPX,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,821.91,1099.99,174,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Corsair Vengeance LPX,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,821.91,1099.99,225,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
Corsair Vengeance LPX,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,821.91,1099.99,175,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
G.Skill Ripjaws 4 Series,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,834.06,1073.99,184,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
G.Skill Ripjaws 4 Series,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,834.06,1073.99,166,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
G.Skill Ripjaws 4 Series,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,834.06,1073.99,216,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
G.Skill Ripjaws 4 Series,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,834.06,1073.99,272,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
G.Skill Ripjaws 4 Series,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB,834.06,1073.99,222,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
G.Skill Ripjaws 4 Series,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",Speed:DDR4-2400,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB,836.03,1055.99,139,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
G.Skill Ripjaws 4 Series,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",Speed:DDR4-2400,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB,836.03,1055.99,122,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
G.Skill Ripjaws 4 Series,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",Speed:DDR4-2400,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB,836.03,1055.99,174,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
G.Skill Ripjaws 4 Series,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",Speed:DDR4-2400,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB,836.03,1055.99,224,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
G.Skill Ripjaws 4 Series,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",Speed:DDR4-2400,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB,836.03,1055.99,175,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Kingston HyperX Beast,"Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB",Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB,708.91,863.05,49,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Kingston HyperX Beast,"Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB",Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB,708.91,863.05,34,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Kingston HyperX Beast,"Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB",Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB,708.91,863.05,154,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Kingston HyperX Beast,"Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB",Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB,708.91,863.05,76,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
Kingston HyperX Beast,"Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB",Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB,708.91,863.05,34,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
